name,draft_team,draft_year,position,stats_global_id,team,id,twitter_username,stats_id,fleaflicker_id,cbs_id,height,college,rotowire_id,jersey,sportsdata_id,draft_pick,weight,draft_round,rotoworld_id,nfl_id,birthdate,espn_id,status,last_name,first_name
James Mitchell,DET,2022,TE,0,FA,15909,,34133.0,,2963242.0,76.0,Virginia Tech,16035.0,82.0,f461da0c-f764-414c-9e0d-2f02e22a68d8,34.0,246.0,5.0,,,934347600.0,4361988.0,,Mitchell,James
John Ridgeway,DAL,2022,DT,0,NOS,15910,,34134.0,,2864961.0,77.0,Arkansas,16128.0,91.0,e79ac942-5ee3-467e-bb5a-534726a2bdaa,35.0,321.0,5.0,,,926053200.0,4248047.0,,Ridgeway,John
Matt Araiza,BUF,2022,PN,0,KCC,15911,,34136.0,,,73.0,San Diego State,16149.0,49.0,55c491d6-7721-45b4-968c-284448bf8c12,1.0,200.0,6.0,,,958453200.0,,,Araiza,Matt
Kyron Johnson,PHI,2022,LB,0,FA,15912,,34137.0,,2804123.0,72.0,Kansas,15966.0,53.0,a26f0a44-350b-44fb-8051-a9415afefbc6,2.0,235.0,6.0,,,901256400.0,4241302.0,,Johnson,Kyron
Christian Benford,BUF,2022,CB,0,BUF,15913,,34141.0,,2968147.0,73.0,Villanova,16275.0,47.0,7c1aa6c9-6548-4192-b8aa-3749cab84b84,6.0,205.0,6.0,,,969512400.0,,,Benford,Christian
Malcolm Rodriguez,DET,2022,LB,0,DET,15914,,34144.0,,2865270.0,71.0,Oklahoma State,16052.0,44.0,654b6b85-44e3-4a6e-a7ff-ebcdaa49fe51,9.0,234.0,6.0,,,922683600.0,,,Rodriguez,Malcolm
Amare Barno,CAR,2022,DE,0,CAR,15915,,34145.0,,3126157.0,78.0,Virginia Tech,16111.0,38.0,b93a02ec-8659-475e-aeac-99fa86c7832e,10.0,245.0,6.0,,,925102800.0,4568439.0,,Barno,Amare
Andrew Ogletree,IND,2022,TE,0,IND,15916,,34148.0,,2672594.0,77.0,Youngstown State,16277.0,85.0,59f460a8-b5af-40e6-840c-429762b278b3,13.0,260.0,6.0,,,901602000.0,,,Ogletree,Andrew
Devin Harper,DAL,2022,LB,0,FA,15917,,34149.0,,2250387.0,72.0,Oklahoma State,16276.0,56.0,04b3ee50-da8c-4917-a6fd-9d11d6d81887,14.0,238.0,6.0,,,895035600.0,4038436.0,,Harper,Devin
Jordan Jackson,NOS,2022,DT,0,DEN,15918,,34150.0,,2876838.0,76.0,Air Force,15905.0,94.0,bf53f47f-0ee5-4391-9087-bfcae6014bde,15.0,294.0,6.0,,,886136400.0,4261090.0,,Jackson,Jordan
Gregory Junior,JAC,2022,CB,0,FA,15919,,34153.0,,2701487.0,72.0,Ouachita Baptist,16072.0,34.0,3856a727-3196-47b2-a01d-4ecdb9cf20d0,18.0,190.0,6.0,,,929941200.0,,,Junior,Gregory
Sam Roberts,NEP,2022,DT,0,FA,15920,,34156.0,,2886015.0,77.0,Northwest Missouri State,16278.0,96.0,231a38f6-18a4-4875-9b86-bdb26d2d26c4,21.0,300.0,6.0,,,892530000.0,4077786.0,,Roberts,Sam
Theo Jackson,TEN,2022,S,0,MIN,15921,,34164.0,,2865629.0,73.0,Tennessee,16279.0,25.0,8dd6946e-a36c-4b5e-9182-2fb1726ab554,25.0,198.0,6.0,,,907304400.0,,,Jackson,Theo
Matt Henningsen,DEN,2022,DT,0,FA,15922,,34161.0,,2866162.0,75.0,Wisconsin,15915.0,91.0,38d9a47a-c3e3-4355-9995-c12782832728,27.0,291.0,6.0,,,925534800.0,4242358.0,,Henningsen,Matt
Quentin Lake,LAR,2022,S,0,LAR,15923,,34167.0,,,73.0,UCLA,16146.0,37.0,c2c112f0-13bd-44a8-a447-f3429c4f3e65,32.0,196.0,6.0,,,917586000.0,,,Lake,Quentin
Derion Kendrick,LAR,2022,CB,0,LAR,15924,,34168.0,,2963289.0,72.0,Georgia,16153.0,1.0,874ab5e6-c943-4620-8c73-b11e6592bc69,33.0,199.0,6.0,,,967093200.0,,,Kendrick,Derion
John FitzPatrick,ATL,2022,TE,0,FA,15925,,34169.0,,2975736.0,79.0,Georgia,16170.0,87.0,b221f4da-3c7c-4f51-b3f0-d2c68d5d9369,34.0,250.0,6.0,,,952578000.0,4379401.0,,FitzPatrick,John
Ja'Sir Taylor,LAC,2022,CB,0,LAC,15926,,34170.0,,2806065.0,70.0,Wake Forest,16181.0,36.0,e446d2e4-2ef3-42f9-88a8-ac17dd745c2d,35.0,185.0,6.0,,,915771600.0,,,Taylor,Ja'Sir
James Houston,DET,2022,DE,0,DET,15928,,34173.0,,2767485.0,73.0,Jackson State,16281.0,41.0,6f9be289-1bfa-46b8-b246-57adb586c641,38.0,245.0,6.0,,,911192400.0,,,Houston,James
Ko Kieft,TBB,2022,TE,0,TBB,15929,,34174.0,,2239763.0,77.0,Minnesota,16282.0,41.0,f96b8338-4ffb-4612-8c29-58dc3b12db69,39.0,265.0,6.0,,,885272400.0,,,Kieft,Ko
Chance Campbell,TEN,2022,LB,0,TEN,15930,,34175.0,,2961147.0,74.0,Ole Miss,16260.0,45.0,abcd55e3-48da-4d45-8252-2131153e2906,40.0,232.0,6.0,,,939358800.0,4372051.0,,Campbell,Chance
Kalia Davis,SFO,2022,DT,0,SFO,15931,,34176.0,,2804814.0,74.0,UCF,16185.0,93.0,d6b2b573-e7da-42ad-950a-cb0f21710e0d,41.0,310.0,6.0,,,907304400.0,4243541.0,,Davis,Kalia
Tariq Castro-Fields,SFO,2022,CB,0,CAR,15932,,34177.0,,2868975.0,73.0,Penn State,15959.0,26.0,2eb34969-3de2-454f-a822-bf1908dabcaa,42.0,197.0,6.0,,,916290000.0,4259590.0,,Castro-Fields,Tariq
Montaric Brown,JAC,2022,CB,0,JAC,15933,,34178.0,,2866124.0,72.0,Arkansas,16154.0,30.0,ce4e14db-c509-4a67-9898-ecf64b5ef795,1.0,190.0,7.0,,,935470800.0,,,Brown,Montaric
Isaiah Thomas,CLE,2022,DE,0,FA,15934,,34179.0,,2865742.0,77.0,Oklahoma,16095.0,96.0,9516c4dd-3c2a-4e5d-8b0c-415b5ecf5a2d,2.0,266.0,7.0,,,912661200.0,4241404.0,,Thomas,Isaiah
Cameron Goode,MIA,2022,DE,0,MIA,15935,,34180.0,,2250821.0,75.0,California,16283.0,53.0,505c57f9-9912-467f-8572-4266536ef680,3.0,245.0,7.0,,,892616400.0,4035857.0,,Goode,Cameron
Mark Robinson,PIT,2022,LB,0,PIT,15936,,34181.0,,2836467.0,71.0,Ole Miss,16284.0,93.0,2f31b19a-2e9c-4bb8-ae27-4cf0e61fbec5,4.0,235.0,7.0,,,934606800.0,,,Robinson,Mark
Nick Muse,MIN,2022,TE,0,MIN,15937,,34183.0,,2818056.0,77.0,South Carolina,16286.0,34.0,6b5dd4bc-9959-4e0f-94f6-74e2577a022a,6.0,252.0,7.0,,,911970000.0,,,Muse,Nick
Tariq Carpenter,GBP,2022,LB,0,FA,15938,,34184.0,,2804051.0,75.0,Georgia Tech,16285.0,49.0,9696758c-efb4-4e6e-804b-a94a3309d577,7.0,230.0,7.0,,,914821200.0,,,Carpenter,Tariq
Baylon Spector,BUF,2022,LB,0,BUF,15939,,34187.0,,2747818.0,72.0,Clemson,15954.0,54.0,bde43579-bb08-4711-8f59-3a7d52e525fd,10.0,233.0,7.0,,,908859600.0,,,Spector,Baylon
Dareke Young,SEA,2022,WR,0,SEA,15941,,34189.0,,2701706.0,74.0,Lenoir-Rhyne,15922.0,83.0,2da144c9-7845-4199-bcc1-48405c14d436,12.0,224.0,7.0,,,928472400.0,,,Young,Dareke
Daniel Hardy,LAR,2022,DE,0,CHI,15943,,34191.0,,2962984.0,75.0,Montana State,16287.0,92.0,a4ff5690-ba65-4edf-b97b-b001667e1bc5,14.0,240.0,7.0,,,913698000.0,4365629.0,,Hardy,Daniel
Deane Leonard,LAC,2022,CB,0,LAC,15944,,34192.0,,3171927.0,72.0,Ole Miss,16288.0,33.0,8df3606f-0c82-41e1-818f-1761b7bee65a,15.0,195.0,7.0,,,943074000.0,,,Leonard,Deane
Chase Lucas,DET,2022,CB,0,FA,15945,,34193.0,,2221809.0,71.0,Arizona State,15939.0,26.0,5dda70c3-9fba-4e08-b855-b7c175d9d281,16.0,184.0,7.0,,,857451600.0,,,Lucas,Chase
Rodney Thomas II,IND,2022,S,0,IND,15946,,34195.0,,2867042.0,73.0,Yale,16290.0,25.0,f3bceab4-444c-44aa-ba89-3df6bbc78eba,18.0,196.0,7.0,,,898837200.0,4248455.0,,Thomas II,Rodney
Christian Holmes,WAS,2022,CB,0,FA,15947,,34196.0,,2245114.0,73.0,Oklahoma State,16289.0,35.0,22effc00-f043-4e99-926b-88b3d67aced2,19.0,205.0,7.0,,,879483600.0,4035105.0,,Holmes,Christian
Jaylen Watson,KCC,2022,CB,0,KCC,15950,,34199.0,,3176898.0,74.0,Washington State,16074.0,35.0,938beb66-29b3-4bf5-ac8e-1b36d21fdcde,22.0,197.0,7.0,,,906008400.0,4697639.0,,Watson,Jaylen
Christian Matthew,ARI,2022,CB,0,BAL,15951,,34200.0,,2886019.0,74.0,Valdosta State (GA),16292.0,45.0,bebab09a-3382-4d72-ad98-2240be282794,23.0,197.0,7.0,,,846306000.0,,,Matthew,Christian
Brittain Brown,LVR,2022,RB,0,FA,15953,,34206.0,,2249805.0,73.0,UCLA,16294.0,38.0,387c8819-5892-4528-ac33-0ec72b24cc2f,29.0,205.0,7.0,,,876459600.0,,,Brown,Brittain
Jeff Gunter,CIN,2022,DE,0,FA,15954,,34208.0,,2805859.0,76.0,Coastal Carolina,16118.0,93.0,bbcc69eb-b974-4012-9aab-b27128aef84a,31.0,263.0,7.0,,,928126800.0,4241089.0,,Gunter,Jeff
Russ Yeast,LAR,2022,S,0,LAR,15955,,34209.0,,2865553.0,70.0,Kansas State,16295.0,2.0,76ba8d1b-2bf2-4fa0-82aa-29a2a488cbae,32.0,191.0,7.0,,,926139600.0,,,Yeast,Russ
Elijah Hicks,CHI,2022,S,0,CHI,15956,,34210.0,,2770161.0,71.0,California,16296.0,22.0,85ad179c-3812-4070-a6eb-28f33b9b2d0d,33.0,200.0,7.0,,,940050000.0,,,Hicks,Elijah
Trenton Gill,CHI,2022,PN,0,FA,15957,,34211.0,,,76.0,North Carolina State,16262.0,47.0,4ea4f151-31d5-4165-a32f-10678f783168,34.0,219.0,7.0,,,920610000.0,4240128.0,,Gill,Trenton
Jesse Luketa,ARI,2022,DE,0,ARI,15958,,34212.0,,2964046.0,75.0,Penn State,15960.0,43.0,0def3077-a774-45d7-aa2d-2a6d42f5a54b,35.0,253.0,7.0,,,916376400.0,,,Luketa,Jesse
Nazeeh Johnson,KCC,2022,CB,0,KCC,15959,,34215.0,,2263020.0,70.0,Marshall,16297.0,13.0,f30d7fdd-9d14-4cee-aae7-6ad6ee02935b,38.0,199.0,7.0,,,900651600.0,4043625.0,,Johnson,Nazeeh
Julius Chestnut,FA,2022,RB,0,TEN,15965,,34451.0,,2967664.0,71.0,Sacred Heart University,15921.0,36.0,873860f0-cca2-11ec-9e80-cff885fdbae7,,228.0,,,,972536400.0,,,Chestnut,Julius
Lucas Krull,FA,2022,TE,0,DEN,15970,,34654.0,,2961761.0,78.0,Pittsburgh,16259.0,85.0,767b4820-cc9f-11ec-952e-a10f2c98fc4d,,260.0,,,,900133200.0,,,Krull,Lucas
Jordan Mason,FA,2022,RB,0,SFO,15972,,34320.0,,2967536.0,71.0,Georgia Tech,16163.0,24.0,af9f7390-ca80-11ec-97ae-e1573849d1a6,,223.0,,,,927522000.0,,,Mason,Jordan
Raheem Blackshear,FA,2022,RB,0,CAR,15973,,34617.0,,2870476.0,69.0,Virginia Tech,16355.0,3.0,f64a23e0-d457-11ec-9026-65785f74dc2a,,190.0,,,,897022800.0,,,Blackshear,Raheem
Jack Sanborn,FA,2022,LB,0,CHI,15975,,34370.0,,2961892.0,74.0,Wisconsin,15914.0,57.0,506e9f50-ce08-11ec-9598-03840dd5f387,,234.0,,,,964846800.0,,,Sanborn,Jack
Deven Thompkins,FA,2022,WR,0,FA,15977,,34520.0,,2969006.0,68.0,Utah State,16333.0,12.0,4c6f79d0-d3dd-11ec-8afa-57d9afd0ecba,,155.0,,,,945925200.0,4374187.0,,Thompkins,Deven
Cameron Dicker,FA,2022,PK,0,LAC,15979,,34344.0,,2961997.0,73.0,Texas,16226.0,11.0,ac5dd0b0-d060-11ec-b677-29e0f2526162,,216.0,,,,957589200.0,,,Dicker,Cameron
KaVontae Turpin,FA,2022,WR,0,DAL,15981,,34709.0,,2180870.0,69.0,TCU,13894.0,9.0,2dfd63d0-0e8a-11ed-a8f4-191ad3c6932a,,153.0,,,,838962000.0,,,Turpin,KaVontae
Dennis Houston,NYG,2022,WR,0,FA,15983,,34592.0,,2866062.0,73.0,Western Illinois,16356.0,88.0,2fb00370-d30e-11ec-8b77-45b1765fd110,,198.0,,,,924930000.0,4572786.0,,Houston,Dennis
Irvin Charles,FA,2022,WR,0,NYJ,15984,,34356.0,,,76.0,Indiana (PA),16430.0,19.0,f8578e10-d3bd-11ec-96a0-c3471a31202c,,219.0,,,,860907600.0,,,Charles,Irvin
Markquese Bell,FA,2022,S,0,DAL,15985,,34624.0,,2804276.0,75.0,Florida A&M,16142.0,14.0,546a44e0-d314-11ec-8b77-45b1765fd110,,205.0,,,,915598800.0,,,Bell,Markquese
Brandon Johnson,FA,2022,WR,0,FA,15987,,34571.0,,,74.0,UCF,16473.0,89.0,d90f8660-d251-11ec-b16e-cf7159baf83d,,195.0,,,,901429200.0,4035198.0,,Johnson,Brandon
Josh Jobe,FA,2022,CB,0,FA,15989,,34383.0,,2963651.0,71.0,Alabama,16152.0,28.0,56d7af50-ce1a-11ec-bebb-4fec1e38b0e5,,190.0,,,,892098000.0,,,Jobe,Josh
Armani Rogers,FA,2022,TE,0,FA,15990,,34278.0,,2258253.0,77.0,Ohio,16362.0,88.0,6a3edb00-ca63-11ec-bdda-4fe5bed84950,,225.0,,,,881211600.0,4056052.0,,Rogers,Armani
Tanner Conner,FA,2022,TE,0,MIA,15991,,34513.0,,2260697.0,75.0,Idaho State,16338.0,80.0,4f2ecf70-d3b2-11ec-96a0-c3471a31202c,,232.0,,,,890370000.0,,,Conner,Tanner
Lance McCutcheon,FA,2022,WR,0,FA,15993,,34330.0,,2836356.0,75.0,Montana State,16406.0,85.0,fb2a4c20-d207-11ec-ab20-b37737d70cc4,,202.0,,,,920178000.0,4247812.0,,McCutcheon,Lance
DJ Turner,FA,2021,WR,0,LVR,15995,,33813.0,,3133344.0,69.0,Pittsburgh,15533.0,19.0,1624b5cf-0032-4093-af56-e4dea4f64149,,205.0,,,,853563600.0,,,Turner,DJ
DJ Turner,FA,2021,WR,0,LVR,15995,,33813.0,,3133344.0,69.0,Pittsburgh,15533.0,19.0,7db46644-05bb-41b5-938a-e93a50e1d6c4,,205.0,,,,853563600.0,,,Turner,DJ
DJ Turner,FA,2021,WR,0,LVR,15995,,33813.0,,3133344.0,69.0,Pittsburgh,16857.0,19.0,1624b5cf-0032-4093-af56-e4dea4f64149,,205.0,,,,853563600.0,,,Turner,DJ
DJ Turner,FA,2021,WR,0,LVR,15995,,33813.0,,3133344.0,69.0,Pittsburgh,16857.0,19.0,7db46644-05bb-41b5-938a-e93a50e1d6c4,,205.0,,,,853563600.0,,,Turner,DJ
DJ Turner,FA,2021,WR,0,LVR,15995,,40076.0,,3133344.0,69.0,Pittsburgh,15533.0,19.0,1624b5cf-0032-4093-af56-e4dea4f64149,,205.0,,,,853563600.0,,,Turner,DJ
DJ Turner,FA,2021,WR,0,LVR,15995,,40076.0,,3133344.0,69.0,Pittsburgh,15533.0,19.0,7db46644-05bb-41b5-938a-e93a50e1d6c4,,205.0,,,,853563600.0,,,Turner,DJ
DJ Turner,FA,2021,WR,0,LVR,15995,,40076.0,,3133344.0,69.0,Pittsburgh,16857.0,19.0,1624b5cf-0032-4093-af56-e4dea4f64149,,205.0,,,,853563600.0,,,Turner,DJ
DJ Turner,FA,2021,WR,0,LVR,15995,,40076.0,,3133344.0,69.0,Pittsburgh,16857.0,19.0,7db46644-05bb-41b5-938a-e93a50e1d6c4,,205.0,,,,853563600.0,,,Turner,DJ
Jalen Virgil,FA,2022,WR,0,FA,15996,,34579.0,,2240825.0,73.0,Appalachian State,16332.0,15.0,aa8d3730-d254-11ec-b16e-cf7159baf83d,,210.0,,,,900306000.0,,,Virgil,Jalen
Ramiz Ahmed,FA,2020,PK,0,FA,15999,,32670.0,,3158739.0,72.0,Nevada,14812.0,3.0,b6549c8a-b837-415a-ac52-f46beea0cc39,,193.0,,,,806821200.0,4266790.0,,Ahmed,Ramiz
Peyton Hendershot,FA,2022,TE,0,KCC,16000,,34607.0,,2867545.0,76.0,Indiana,16041.0,89.0,944893b0-d30e-11ec-8b77-45b1765fd110,,254.0,,,,924843600.0,4258248.0,,Hendershot,Peyton
Luiji Vilain,FA,2022,DE,0,FA,16003,,34239.0,,2878266.0,76.0,Wake Forest,16305.0,43.0,aa7f57a0-c958-11ec-b1d2-d334745b4f4f,,252.0,,,,889506000.0,4258210.0,,Vilain,Luiji
Luke Masterson,FA,2022,LB,0,LVR,16004,,34549.0,,2223212.0,73.0,Wake Forest,16557.0,59.0,103ff970-d3a7-11ec-96a0-c3471a31202c,,220.0,,,,884149200.0,,,Masterson,Luke
Tim Jones,FA,2021,WR,0,JAC,16005,,33649.0,,,73.0,Southern Miss,15464.0,15.0,b4dadef6-a938-4b34-b83c-b64d4a297e02,,200.0,,,,895294800.0,,,Jones,Tim
Kurt Hinish,FA,2022,DT,0,HOU,16007,,34600.0,,2868578.0,73.0,Notre Dame,16544.0,93.0,f3f7e740-c966-11ec-89b7-476565ea032f,,296.0,,,,925189200.0,,,Hinish,Kurt
Josh Ross,FA,2022,LB,0,BAL,16008,,34404.0,,2878199.0,72.0,Michigan,16189.0,51.0,82546a90-c980-11ec-a1a0-57a82b503f37,,229.0,,,,941346000.0,4258198.0,,Ross,Josh
Jack Gibbens,FA,2022,LB,0,TEN,16009,,34454.0,,,75.0,Minnesota,16576.0,50.0,aa030100-cca0-11ec-80d0-652593cc1bb6,,242.0,,,,911883600.0,,,Gibbens,Jack
Ryan Wright,FA,2022,PN,0,MIN,16010,,34240.0,,,75.0,Tulane,16306.0,17.0,4800e2e0-c95a-11ec-b1d2-d334745b4f4f,,245.0,,,,959835600.0,,,Wright,Ryan
Ryan Stonehouse,FA,2022,PN,0,TEN,16011,,34471.0,,,70.0,Colorado State,16582.0,4.0,e0c8b6a0-c95b-11ec-b1d2-d334745b4f4f,,193.0,,,,926398800.0,,,Stonehouse,Ryan
Dee Alford,FA,2021,CB,0,ATL,16012,,33945.0,,,71.0,Tusculum,15839.0,20.0,8584c710-7259-11ec-80bb-7f28873a7ba2,,177.0,,,,878706000.0,,,Alford,Dee
Nate Landman,FA,2022,LB,0,ATL,16013,,34291.0,,2867156.0,75.0,Colorado,15904.0,53.0,7fe2ddd0-cc7f-11ec-8d55-87af3a9174bd,,238.0,,,,911451600.0,,,Landman,Nate
Tony Adams,FA,2022,S,0,NYJ,16014,,34355.0,,2864742.0,71.0,Illinois,16431.0,22.0,8774aba0-d3be-11ec-96a0-c3471a31202c,,203.0,,,,917154000.0,,,Adams,Tony
Kendric Pryor,FA,2022,WR,0,CIN,16015,,34476.0,,2251888.0,71.0,Wisconsin,16519.0,19.0,73f7ecc0-d2ee-11ec-96a0-c3471a31202c,,189.0,,,,884062800.0,4035776.0,,Pryor,Kendric
Kader Kohou,FA,2022,CB,0,MIA,16016,,34529.0,,2886768.0,70.0,Texas A&M Commerce,16330.0,4.0,97debc10-d3b9-11ec-96a0-c3471a31202c,,197.0,,,,912229200.0,,,Kohou,Kader
Jake Hummel,FA,2022,LB,0,LAR,16017,,34342.0,,2867066.0,73.0,Iowa State,16270.0,35.0,0c7ceb00-d207-11ec-ab20-b37737d70cc4,,227.0,,,,915426000.0,,,Hummel,Jake
Reed Blankenship,FA,2022,S,0,PHI,16018,,34376.0,,2805656.0,73.0,Middle Tennessee,15919.0,32.0,f67efd90-ce17-11ec-bebb-4fec1e38b0e5,,203.0,,,,920350800.0,,,Blankenship,Reed
Jake Hansen,FA,2022,LB,0,HOU,16019,,34598.0,,2247011.0,73.0,Illinois,15314.0,35.0,4d83cae0-c967-11ec-89b7-476565ea032f,,230.0,,,,898232400.0,,,Hansen,Jake
Anthony Brown,FA,2022,QB,0,FA,16022,,34389.0,,2223222.0,73.0,Oregon,16232.0,13.0,16f9e1a0-c97e-11ec-a1a0-57a82b503f37,,217.0,,,,901515600.0,4035312.0,,Brown,Anthony
D'Anthony Bell,FA,2022,S,0,CLE,16023,,34475.0,,2886667.0,73.0,West Florida,16523.0,37.0,8b181df0-d30a-11ec-8b77-45b1765fd110,,211.0,,,,845528400.0,4608386.0,,Bell,D'Anthony
Timmy Horne,FA,2022,DT,0,NYG,16024,,34289.0,,2260779.0,76.0,Kansas State,16494.0,96.0,16b730e0-cc7f-11ec-8d55-87af3a9174bd,,323.0,,,,877755600.0,4045701.0,,Horne,Timmy
Troy Hairston,FA,2022,RB,0,FA,16025,,34597.0,,2880293.0,71.0,Central Michigan,16543.0,34.0,c4ae1ed0-d32c-11ec-a99e-3305165b8d4a,,245.0,,,,913093200.0,4274040.0,,Hairston,Troy
Jaylon Jones,FA,2022,CB,0,CHI,16026,,34367.0,,3163053.0,71.0,Ole Miss,16423.0,21.0,d2e097f0-ce07-11ec-9598-03840dd5f387,,190.0,,,,876805200.0,,,Jones,Jaylon
Jaylon Jones,FA,2022,CB,0,CHI,16026,,34367.0,,3163053.0,71.0,Ole Miss,16423.0,21.0,6f9135a9-2761-4b13-8651-56b536f0f22f,,190.0,,,,876805200.0,,,Jones,Jaylon
Jaylon Jones,FA,2022,CB,0,CHI,16026,,34367.0,,3163053.0,71.0,Ole Miss,16916.0,21.0,d2e097f0-ce07-11ec-9598-03840dd5f387,,190.0,,,,876805200.0,,,Jones,Jaylon
Jaylon Jones,FA,2022,CB,0,CHI,16026,,34367.0,,3163053.0,71.0,Ole Miss,16916.0,21.0,6f9135a9-2761-4b13-8651-56b536f0f22f,,190.0,,,,876805200.0,,,Jones,Jaylon
Jaylon Jones,FA,2022,CB,0,CHI,16026,,40258.0,,3163053.0,71.0,Ole Miss,16423.0,21.0,d2e097f0-ce07-11ec-9598-03840dd5f387,,190.0,,,,876805200.0,,,Jones,Jaylon
Jaylon Jones,FA,2022,CB,0,CHI,16026,,40258.0,,3163053.0,71.0,Ole Miss,16423.0,21.0,6f9135a9-2761-4b13-8651-56b536f0f22f,,190.0,,,,876805200.0,,,Jones,Jaylon
Jaylon Jones,FA,2022,CB,0,CHI,16026,,40258.0,,3163053.0,71.0,Ole Miss,16916.0,21.0,d2e097f0-ce07-11ec-9598-03840dd5f387,,190.0,,,,876805200.0,,,Jones,Jaylon
Jaylon Jones,FA,2022,CB,0,CHI,16026,,40258.0,,3163053.0,71.0,Ole Miss,16916.0,21.0,6f9135a9-2761-4b13-8651-56b536f0f22f,,190.0,,,,876805200.0,,,Jones,Jaylon
Tre Avery,FA,2022,CB,0,FA,16029,,34449.0,,,71.0,Rutgers,16575.0,23.0,bb6a7db0-133b-11ed-9919-531ded80fd4f,,185.0,,,,856933200.0,4259300.0,,Avery,Tre
Tomon Fox,FA,2022,DE,0,FA,16030,,34669.0,,,74.0,North Carolina,16562.0,45.0,9880c110-d3bc-11ec-96a0-c3471a31202c,,245.0,,,,890024400.0,4037520.0,,Fox,Tomon
Jake Tonges,FA,2022,TE,0,SFO,16036,,34374.0,,2870660.0,76.0,California,16418.0,88.0,8d9236c0-ce09-11ec-9598-03840dd5f387,,240.0,,,,931410000.0,4259147.0,,Tonges,Jake
Andre Baccellia,FA,2020,WR,0,FA,16037,,32943.0,,3159102.0,70.0,Washington,14942.0,82.0,58266b36-fa48-4f51-b41c-909bf82748f3,,175.0,,,,852613200.0,3886809.0,,Baccellia,Andre
Lucas Havrisik,FA,2022,PK,0,FA,16043,,34720.0,,2870581.0,74.0,Arizona,16646.0,39.0,acb45400-339b-11ed-bc62-03fa2e99e805,,188.0,,,,938581200.0,4245661.0,,Havrisik,Lucas
Brenden Schooler,FA,2022,S,0,NEP,16045,,34429.0,,,74.0,Texas,16469.0,41.0,711a03f0-cfea-11ec-8762-8dfa2bbad12c,,210.0,,,,864968400.0,,,Schooler,Brenden
Raleigh Webb,FA,2022,WR,0,FA,16050,,34407.0,,,74.0,The Citadel,16439.0,17.0,7cb3d1f0-d085-11ec-8cbe-f58fdd592020,,204.0,,,,883285200.0,4032247.0,,Webb,Raleigh
Sam Webb,FA,2022,CB,0,FA,16052,,34562.0,,2701708.0,74.0,Missouri Western,16159.0,27.0,84c06310-d3a8-11ec-96a0-c3471a31202c,,195.0,,,,895554000.0,4700660.0,,Webb,Sam
Josh Blackwell,FA,2022,CB,0,CHI,16054,,34375.0,,,71.0,Duke,16451.0,39.0,c218af10-ce17-11ec-bebb-4fec1e38b0e5,,180.0,,,,923288400.0,,,Blackwell,Josh
Kingsley Jonathan,FA,2022,DE,0,BUF,16055,,34619.0,,2867182.0,76.0,Syracuse,16499.0,59.0,09db6210-d2ec-11ec-96a0-c3471a31202c,,260.0,,,,893739600.0,4240405.0,,Jonathan,Kingsley
C.J. Brewer,FA,2022,DT,0,TBB,16056,,34686.0,,2264703.0,74.0,Coastal Carolina,16587.0,95.0,0af89610-d556-11ec-addb-6dd6dcd40f21,,290.0,,,,880174800.0,4052017.0,,Brewer,C.J.
Malik Herring,FA,2021,DE,0,KCC,16058,,33882.0,,,75.0,Georgia,15361.0,94.0,96d1c6e6-a450-476e-987b-c1e469c43f1b,,275.0,,,,879051600.0,4259547.0,,Herring,Malik
Ja'Marcus Ingram,FA,2022,CB,0,BUF,16059,,34684.0,,2804769.0,74.0,Buffalo,16342.0,46.0,dac14b40-d555-11ec-addb-6dd6dcd40f21,,190.0,,,,873176400.0,4240059.0,,Ingram,Ja'Marcus
Marcelino McCrary-Ball,FA,2022,LB,0,FA,16063,,34321.0,,,72.0,Indiana,16394.0,41.0,40b40970-ca83-11ec-97ae-e1573849d1a6,,214.0,,,,922165200.0,4045299.0,,McCrary-Ball,Marcelino
Dallis Flowers,FA,2022,CB,0,IND,16064,,34503.0,,,73.0,Pittsburg State,16547.0,21.0,3a886c50-d3a0-11ec-96a0-c3471a31202c,,196.0,,,,865400400.0,,,Flowers,Dallis
Maurice Alexander,FA,2021,WR,0,FA,16066,,34712.0,,,71.0,Florida International,16641.0,1.0,8261c380-132b-11ed-86b5-f9dfd114f830,,174.0,,,,852872400.0,,,Alexander,Maurice
Jack Cochrane,FA,2022,LB,0,KCC,16072,,34432.0,,,75.0,South Dakota,16325.0,43.0,6971dfd0-ce0d-11ec-8f7c-f5226825ea6a,,236.0,,,,918536400.0,,,Cochrane,Jack
Joey Blount,FA,2022,S,0,ARI,16075,,34388.0,,,73.0,Virginia,16453.0,32.0,6604be40-cd99-11ec-b94f-57e6927758e6,,201.0,,,,911192400.0,,,Blount,Joey
Sam Okuayinonu,FA,2022,DE,0,SFO,16077,,34462.0,,3123749.0,73.0,Maryland,16581.0,91.0,59271dc0-c95d-11ec-b1d2-d334745b4f4f,,269.0,,,,893998800.0,4569497.0,,Okuayinonu,Sam
Rashid Shaheed,FA,2022,WR,0,NOS,16080,,34659.0,,2250863.0,72.0,Weber State,16560.0,22.0,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,,180.0,,,,904539600.0,4032473.0,,Shaheed,Rashid
